17,00009,-0022
-14174,00450,05542,-0029,00019,-0032
-14175,00456,05544,-0026,00015,-0033
-14168,00460,05545,-0029,00013,-0028
-14167,00464,05550,-0028,00011,-0034
-14163,00464,05550,-0025,00007,-0033
-14159,00467,05550,-0026,00007,-0030
-14161,00475,05547,-0021,-0001,-0034
-14161,00478,05550,-0020,-0007,-0036
-14157,00476,05558,-0020,-0009,-0036
-14153,00478,05560,-0019,-0013,-0035
-14147,00479,05554,-0019,-0007,-0034
-14147,00487,05543,-0023,00003,-0033
-14148,00490,05527,-0022,00013,-0028
-14155,00485,05540,-0021,00021,-0030
-14157,00485,05567,-0022,00015,-0032
-14150,00486,05612,-0017,00011,-0034
-14130,00481,05646,-0009,00023,-0035
-14102,00471,05636,-0004,00047,-0032
-14079,00473,05548,00000,00069,-0027
-14077,00475,05466,-0006,00077,-0026
-14091,00468,05423,-0007,00063,-0027
-14105,00462,05431,-0006,00049,-0023
-14110,00471,05468,-0006,00037,-0018
-14102,00491,05517,-0011,00033,-0016
-14092,00515,05568,-0015,00037,-0010
-14085,00536,05596,-0019,00035,-0009
-14091,00545,05605,-0026,00027,-0010
-14096,00553,05594,-0028,00015,-0011
-14109,00537,05585,-0030,00005,-0015
-14122,00516,05586,-0029,00003,-0020
-14142,00494,05583,-0026,00007,-0025
-14160,00476,05589,-0025,00001,-0028
-14176,00455,05613,-0025,-0007,-0032
-14189,00439,05639,-0028,-0011,-0032
-14198,00436,05660,-0027,-0013,-0033
-14205,00439,05657,-0028,-0017,-0034
-14207,00443,05633,-0028,-0019,-0029
-14208,00451,05622,-0030,-0015,-0026
-14204,00458,05609,-0027,-0007,-0024
-14194,00461,05605,-0025,00003,-0022
-14170,00466,05604,-0027,00017,-0020
-14134,00462,05615,-0024,00029,-0017
-14096,00466,05618,-0024,00045,-0015
-14054,00464,05619,-0023,00055,-0012
-14020,00462,05614,-0028,00053,-0011
-13988,00462,05610,-0025,00055,-0013
-13974,00463,05609,-0027,00057,-0010
-13969,00463,05599,-0025,00055,-0010
-13969,00462,05596,-0026,00057,-0008
-13976,00460,05588,-0021,00053,-0008
-14004,00461,05569,-0018,00057,-0009
-14031,00461,05556,-0016,00055,-0009
-14063,00459,05552,-0016,00057,-0012
-14101,00461,05549,-0017,00057,-0014
-14141,00461,05560,-0016,00049,-0017
-14179,00459,05556,-0019,00039,-0016
-14211,00460,05553,-0020,00033,-0020
-14233,00463,05563,-0024,00025,-0028
-14252,00457,05572,-0025,00019,-0029
-14268,00444,05579,-0027,00017,-0030
-14272,00438,05576,-0032,00017,-0033
-14269,00429,05571,-0036,00019,-0036
-14268,00421,05576,-0036,00021,-0035
-14254,00411,05567,-0034,00023,-0039
-14237,00409,05574,-0032,00025,-0035
-14214,00408,05572,-0036,00025,-0033
-14199,00411,05561,-0035,00027,-0036
-14178,00414,05552,-0033,00025,-0036
-14160,00427,05545,-0030,00021,-0035
-14144,00441,05536,-0029,00021,-0035
-14129,00451,05527,-0025,00019,-0035
-14119,00466,05527,-0023,00013,-0035
-14111,00478,05509,-0022,00013,-0032
-14112,00488,05500,-0018,00015,-0032
-14112,00496,05493,-0015,00015,-0027
-14113,00510,05487,-0010,00015,-0027
-14118,00518,05488,-0010,00017,-0023
-14124,00520,05489,-0007,00021,-0022
-14134,00523,05489,-0004,00023,-0022
-14139,00524,05490,-0005,00021,-0019
-14142,00520,05495,-0006,00019,-0019
-14145,00515,05499,-0009,00019,-0022
-14144,00509,05510,-0010,00017,-0020
-14138,00498,05529,-0009,00019,-0020
-14134,00486,05540,-0013,00019,-0024
-14136,00469,05547,-0018,00019,-0024
-14134,00458,05560,-0025,00023,-0024
-14136,00445,05570,-0027,00021,-0026
-14140,00437,05563,-0026,00013,-0029
-14148,00436,05554,-0022,-0001,-0033
-14163,00438,05528,-0018,-0017,-0034
-14179,00436,05560,-0021,-0017,-0034
-14182,00429,05571,-0014,-0015,-0038
-14188,00428,05551,-0008,-0015,-0041
-14201,00431,05538,-0011,-0015,-0038
-14207,00429,05529,-0007,-0019,-0037
-14208,00433,05528,-0006,-0019,-0037
-14201,00431,05529,-0006,-0017,-0034
-14197,00441,05540,-0006,-0021,-0031
-14185,00450,05550,-0006,-0019,-0029
-14169,00453,05575,-0006,-0015,-0033
-14154,00457,05602,-0007,-0005,-0030
-14136,00461,05617,-0007,00003,-0028
-14117,00459,05624,-0008,00013,-0027
-14104,00457,05625,-0007,00027,-0026
-14097,00457,05614,-0010,00035,-0020
-14097,00457,05598,-0012,00033,-0022
-14098,00460,05581,-0013,00025,-0021
-14098,00460,05566,-0013,00019,-0022
-14090,00459,05567,-0012,00019,-0016
-14084,00450,05573,-0012,00023,-0013
-14079,00441,05582,-0014,00027,-0015
-14072,00436,05586,-0014,00031,-0009
-14067,00427,05599,-0018,00029,-0012
-14067,00424,05608,-0020,00025,-0012
-14068,00427,05607,-0021,00023,-0017
-14067,00423,05610,-0020,00019,-0020
-14073,00419,05617,-0018,00023,-0024
-14083,00412,05622,-0020,00021,-0027
-14087,00408,05621,-0021,00021,-0027
-14094,00408,05632,-0018,00021,-0028
-14103,00403,05638,-0017,00021,-0028
-14117,00403,05646,-0018,00019,-0026
